,NAME,STATE,STATEFP,COUNTYFP,NAMELSAD,POINT,SITE
338,Madison,Missouri,29,123,Madison County,POINT (-90.357178 37.492733),35515
339,Madison,Missouri,29,123,Madison County,POINT (-90.542755 37.502964),35514
340,Madison,Missouri,29,123,Madison County,POINT (-90.54119900000001 37.521358),35676
341,Nolan,Texas,48,353,Nolan County,POINT (-100.401611 32.399666),10425
342,Nolan,Texas,48,353,Nolan County,POINT (-100.266998 32.314884),10245
343,Nolan,Texas,48,353,Nolan County,POINT (-100.156372 32.265263),10104
344,Wayne,Pennsylvania,42,127,Wayne County,POINT (-75.4151 41.29081),83859
345,Wayne,Pennsylvania,42,127,Wayne County,POINT (-75.39492799999999 41.786392),90616
346,Wayne,Pennsylvania,42,127,Wayne County,POINT (-75.384888 41.304047),84103
347,Saratoga,New York,36,091,Saratoga County,POINT (-73.98355100000001 43.199306),107840
348,Brazos,Texas,48,041,Brazos County,POINT (-96.26226800000001 30.690655),7643
349,Marshall,Oklahoma,40,095,Marshall County,POINT (-96.736816 33.883396),13048
350,Marshall,Oklahoma,40,095,Marshall County,POINT (-96.93862900000001 34.15567),13731
351,Marshall,Oklahoma,40,095,Marshall County,POINT (-96.780579 33.864788),12997
352,Allegany,Maryland,24,001,Allegany County,POINT (-78.852051 39.704388),58044
353,Allegany,Maryland,24,001,Allegany County,POINT (-78.82852200000001 39.700447),58045
354,Allegany,Maryland,24,001,Allegany County,POINT (-78.823395 39.718552),58231
355,Wetzel,West Virginia,54,103,Wetzel County,POINT (-80.694458 39.711845),54877
356,Jackson,Wisconsin,55,053,Jackson County,POINT (-91.043396 44.557442),101956
357,Jackson,Wisconsin,55,053,Jackson County,POINT (-91.01406900000001 44.593468),102363
358,Jackson,Wisconsin,55,053,Jackson County,POINT (-90.987976 44.592312),102364
359,Clatsop,,41,007,Clatsop County,POINT (-123.995087 45.797493),124313
360,Clatsop,,41,007,Clatsop County,POINT (-123.756409 46.214386),125105
361,Clatsop,Oregon,41,007,Clatsop County,POINT (-123.871735 45.888222),124439
362,Lewis,Washington,53,041,Lewis County,POINT (-122.285278 46.412991),124739
363,Lewis,Washington,53,041,Lewis County,POINT (-122.124603 46.666897),125246
364,Lewis,Washington,53,041,Lewis County,POINT (-122.371368 46.471481),124937
365,Allegany,New York,36,003,Allegany County,POINT (-78.002533 42.071884),88082
366,Allegany,New York,36,003,Allegany County,POINT (-77.892151 42.511078),93332
367,Allegany,New York,36,003,Allegany County,POINT (-77.952606 42.48315),92876
368,Cedar,Iowa,19,031,Cedar County,POINT (-90.993286 41.851456),68641
369,Cedar,Iowa,19,031,Cedar County,POINT (-91.016632 41.87117),68898
370,Cedar,Iowa,19,031,Cedar County,POINT (-90.96993999999999 41.831738),68365
371,Orange,Indiana,18,117,Orange County,POINT (-86.34008799999999 38.562813),42829
372,DeKalb,Georgia,13,089,DeKalb County,POINT (-84.069641 33.750824),14724
373,Pickens,Georgia,13,227,Pickens County,POINT (-84.531128 34.416519),17502
374,Chouteau,Montana,30,015,Chouteau County,POINT (-110.556641 47.784248),122632
375,Chouteau,Montana,30,015,Chouteau County,POINT (-110.208344 48.167122),123788
376,Chouteau,Montana,30,015,Chouteau County,POINT (-109.785187 48.065811),123213
377,Brown,Nebraska,31,017,Brown County,POINT (-99.750153 42.53561),75951
378,Brown,Nebraska,31,017,Brown County,POINT (-99.860748 42.680729),77623
379,Brown,Nebraska,31,017,Brown County,POINT (-99.721436 42.48074),75378
380,Campbell,Tennessee,47,013,Campbell County,POINT (-84.266693 36.275764),30007
381,Campbell,Tennessee,47,013,Campbell County,POINT (-84.23492400000001 36.197628),29472
382,Campbell,Tennessee,47,013,Campbell County,POINT (-83.97421300000001 36.48238),31928
383,Franklin,North Carolina,37,069,Franklin County,POINT (-78.298706 36.204063),36552
384,Baltimore,,24,510,Baltimore city,POINT (-76.53707900000001 39.212383),57259
385,Baltimore,,24,510,Baltimore city,POINT (-76.571991 39.25724),57695
386,Lyon,Kansas,20,111,Lyon County,POINT (-96.317627 38.240887),39246
387,Lyon,Kansas,20,111,Lyon County,POINT (-96.34103399999999 38.222336),39149
388,Lyon,Kansas,20,111,Lyon County,POINT (-96.34112500000001 38.240818),39245
389,Carroll,Iowa,19,027,Carroll County,POINT (-95.084534 42.150066),71194
390,Carroll,Iowa,19,027,Carroll County,POINT (-94.91275 41.943939),68332
391,Carroll,Iowa,19,027,Carroll County,POINT (-94.96270800000001 41.944431),68330
392,Tensas,Louisiana,22,107,Tensas Parish,POINT (-91.54949999999999 31.834015),9376
393,Monroe,Tennessee,47,123,Monroe County,POINT (-84.262756 35.291355),23204
394,Hamilton,Kansas,20,075,Hamilton County,POINT (-101.582428 37.866104),37965
395,Hamilton,Kansas,20,075,Hamilton County,POINT (-101.794067 37.872726),38071
396,Pocahontas,Iowa,19,151,Pocahontas County,POINT (-94.72345 42.611423),76165
397,Pocahontas,Iowa,19,151,Pocahontas County,POINT (-94.67248499999999 42.629414),76363
398,Pocahontas,Iowa,19,151,Pocahontas County,POINT (-94.69818100000001 42.611126),76166
399,Gem,Idaho,16,045,Gem County,POINT (-116.402679 43.863903),109758
400,Independence,Arkansas,05,063,Independence County,POINT (-91.80255099999999 35.71994),22189
401,Lonoke,Arkansas,05,085,Lonoke County,POINT (-91.74157700000001 34.579136),15244
402,Newton,Indiana,18,111,Newton County,POINT (-87.399567 40.894382),59525
403,Newton,Indiana,18,111,Newton County,POINT (-87.48846399999999 40.789577),58169
404,Newton,Indiana,18,111,Newton County,POINT (-87.470215 40.918793),59731
405,Franklin,Georgia,13,119,Franklin County,POINT (-83.11261 34.329575),18213
406,Hendry,Florida,12,051,Hendry County,POINT (-80.893646 26.709553),2088
407,Taliaferro,Georgia,13,265,Taliaferro County,POINT (-82.993256 33.462364),14352
408,Jefferson,Texas,48,245,Jefferson County,POINT (-94.31546 29.649471),5207
409,Jefferson,Texas,48,245,Jefferson County,POINT (-94.26608299999999 29.972168),5895
410,Jefferson,Texas,48,245,Jefferson County,POINT (-94.308044 29.954945),5848
411,Meagher,Montana,30,059,Meagher County,POINT (-110.518921 46.406757),116787
412,Meagher,Montana,30,059,Meagher County,POINT (-110.282272 46.341778),116255
413,Meagher,Montana,30,059,Meagher County,POINT (-111.459473 46.815208),119032
414,La Plata,Colorado,08,067,La Plata County,POINT (-108.264572 37.123829),37110
415,La Plata,Colorado,08,067,La Plata County,POINT (-108.290955 37.139225),37209
416,La Plata,Colorado,08,067,La Plata County,POINT (-108.194214 37.244358),37717
417,Bell,Texas,48,027,Bell County,POINT (-97.278961 31.20607),8569
418,Bell,Texas,48,027,Bell County,POINT (-97.426147 31.167793),8499
419,Bell,Texas,48,027,Bell County,POINT (-97.426514 31.185867),8534
420,Kemper,Mississippi,28,069,Kemper County,POINT (-88.369598 32.906204),11882
421,Clark,Arkansas,05,019,Clark County,POINT (-93.06332399999999 33.878014),13132
422,Klamath,Oregon,41,035,Klamath County,POINT (-121.504715 43.415924),112550
423,Klamath,Oregon,41,035,Klamath County,POINT (-121.553375 43.404259),112548
424,Klamath,Oregon,41,035,Klamath County,POINT (-121.529053 43.410088),112549
425,Oswego,New York,36,075,Oswego County,POINT (-76.44860799999999 43.329353),105708
426,Oswego,New York,36,075,Oswego County,POINT (-76.591492 43.374321),105829
427,Oswego,New York,36,075,Oswego County,POINT (-76.572784 43.35178),105705
428,Cherokee,Alabama,01,019,Cherokee County,POINT (-85.548157 34.495106),17273
429,Bandera,Texas,48,019,Bandera County,POINT (-99.38574199999999 29.764454),5595
430,Bandera,Texas,48,019,Bandera County,POINT (-99.59256000000001 29.756622),5592
431,Bandera,Texas,48,019,Bandera County,POINT (-99.426239 29.744961),5562
432,Rosebud,Montana,30,087,Rosebud County,POINT (-106.672699 45.341099),110354
433,Rosebud,Montana,30,087,Rosebud County,POINT (-106.895294 46.072006),113443
434,Rosebud,Montana,30,087,Rosebud County,POINT (-106.669189 45.322624),110239
435,Union,New Mexico,35,059,Union County,POINT (-103.801666 36.644947),29779
436,Union,New Mexico,35,059,Union County,POINT (-103.15976 36.674713),29668
437,Union,New Mexico,35,059,Union County,POINT (-103.579773 36.717583),30267
438,Schoolcraft,Michigan,26,153,Schoolcraft County,POINT (-86.36499000000001 46.297184),113961
439,Schoolcraft,Michigan,26,153,Schoolcraft County,POINT (-85.883545 46.255936),113964
440,Schoolcraft,,26,153,Schoolcraft County,POINT (-85.951508 45.585926),111332
441,Ulster,New York,36,111,Ulster County,POINT (-74.343628 42.114334),97039
442,Ulster,New York,36,111,Ulster County,POINT (-74.44280999999999 42.057518),95989
443,Ulster,New York,36,111,Ulster County,POINT (-74.374481 42.101383),96770
444,Camden,New Jersey,34,007,Camden County,POINT (-74.897522 39.669075),66280
445,Camden,New Jersey,34,007,Camden County,POINT (-74.903778 39.651188),66023
446,Camden,New Jersey,34,007,Camden County,POINT (-74.89123499999999 39.68697),66532
447,Jersey,Illinois,17,083,Jersey County,POINT (-90.17865 39.187363),44464
448,Jersey,Illinois,17,083,Jersey County,POINT (-90.515533 39.16872),44285
449,Jersey,Illinois,17,083,Jersey County,POINT (-90.53771999999999 39.188457),44368
450,Hanover,Virginia,51,085,Hanover County,POINT (-77.428101 37.745392),44895
451,Wallace,Kansas,20,199,Wallace County,POINT (-101.526306 38.832569),42651
452,Alger,Michigan,26,003,Alger County,POINT (-86.51928700000001 46.347488),114149
453,Alger,,26,003,Alger County,POINT (-86.46270800000001 46.830578),116308
454,Alger,,26,003,Alger County,POINT (-85.96991 46.676521),115792
455,Fulton,Arkansas,05,049,Fulton County,POINT (-91.98535200000001 36.42691),26160
456,Hidalgo,Texas,48,215,Hidalgo County,POINT (-98.09869399999999 26.27216),627
457,Hidalgo,Texas,48,215,Hidalgo County,POINT (-98.278198 26.338482),738
458,Hidalgo,Texas,48,215,Hidalgo County,POINT (-98.00662199999999 26.504189),925
459,Robeson,North Carolina,37,155,Robeson County,POINT (-79.19549600000001 34.580036),23389
460,Robeson,North Carolina,37,155,Robeson County,POINT (-79.186218 34.615833),23605
461,Robeson,North Carolina,37,155,Robeson County,POINT (-79.207947 34.61964),23604
462,Newaygo,Michigan,26,123,Newaygo County,POINT (-85.59646600000001 43.318962),91131
463,Newaygo,Michigan,26,123,Newaygo County,POINT (-86.03439299999999 43.322174),90787
464,Newaygo,Michigan,26,123,Newaygo County,POINT (-86.037567 43.303703),90575
465,Morrow,Oregon,41,049,Morrow County,POINT (-119.283768 45.320923),118319
466,Morrow,Oregon,41,049,Morrow County,POINT (-119.498352 45.820442),120550
467,Morrow,Oregon,41,049,Morrow County,POINT (-119.828552 45.8088),120839
468,Todd,Minnesota,27,153,Todd County,POINT (-94.886993 46.002605),111233
469,Todd,Minnesota,27,153,Todd County,POINT (-94.651062 45.776501),110102
470,Todd,Minnesota,27,153,Todd County,POINT (-94.676453 45.832695),110405
471,Logan,Arkansas,05,083,Logan County,POINT (-93.632019 35.211723),18621
472,Lincoln,North Carolina,37,109,Lincoln County,POINT (-81.131409 35.53318),27360
473,Miller,Arkansas,05,091,Miller County,POINT (-93.958466 33.390106),12243
474,Miller,Arkansas,05,091,Miller County,POINT (-93.887817 33.55275),12487
475,Orange,Florida,12,095,Orange County,POINT (-81.644806 28.479958),5128
476,San Juan,Colorado,08,111,San Juan County,POINT (-107.71524 37.693275),39708
477,Franklin,Idaho,16,041,Franklin County,POINT (-112.037415 42.119431),84127
478,Carroll,Georgia,13,045,Carroll County,POINT (-84.916473 33.594696),14013
479,Riley,Kansas,20,161,Riley County,POINT (-96.44122299999999 39.09119),43161
480,Riley,Kansas,20,161,Riley County,POINT (-96.58532700000001 39.201553),43696
481,Schleicher,Texas,48,413,Schleicher County,POINT (-100.527649 31.069016),8491
482,Schleicher,Texas,48,413,Schleicher County,POINT (-100.582397 30.939686),8245
483,Schleicher,Texas,48,413,Schleicher County,POINT (-100.570984 31.085003),8526
484,Russell,Virginia,51,167,Russell County,POINT (-81.871674 36.969818),37673
485,Caldwell,North Carolina,37,027,Caldwell County,POINT (-81.581085 36.086285),31431
486,Madison,Idaho,16,065,Madison County,POINT (-111.608826 43.871208),104909
487,Madison,Idaho,16,065,Madison County,POINT (-111.619446 43.717854),103479
488,Madison,Idaho,16,065,Madison County,POINT (-111.578857 43.761604),103871
489,Warrick,Indiana,18,173,Warrick County,POINT (-87.364532 38.041191),39911
490,Warrick,Indiana,18,173,Warrick County,POINT (-87.351868 38.133003),40287
491,Warrick,Indiana,18,173,Warrick County,POINT (-87.38531500000001 38.061539),39987
492,Adair,Kentucky,21,001,Adair County,POINT (-85.47680699999999 37.043587),34974
493,Gallatin,Kentucky,21,077,Gallatin County,POINT (-84.97631800000001 38.72287),44287
494,Harrison,Kentucky,21,097,Harrison County,POINT (-84.21719400000001 38.432281),43274
495,Sagadahoc,Maine,23,023,Sagadahoc County,POINT (-69.754272 43.844948),114980
496,Sweet Grass,Montana,30,097,Sweet Grass County,POINT (-109.844696 45.695667),113261
497,Sweet Grass,Montana,30,097,Sweet Grass County,POINT (-109.898605 45.802563),113661
498,Sweet Grass,Montana,30,097,Sweet Grass County,POINT (-110.183243 45.748459),113567
499,Grayson,Texas,48,181,Grayson County,POINT (-96.559021 33.665554),12639
500,Grayson,Texas,48,181,Grayson County,POINT (-96.558716 33.629051),12572
501,Grayson,Texas,48,181,Grayson County,POINT (-96.537109 33.665676),12640
502,Greene,Pennsylvania,42,059,Greene County,POINT (-80.298126 40.011074),58880
503,Ellis,Kansas,20,051,Ellis County,POINT (-99.593628 38.73315),41774
504,Ellis,Kansas,20,051,Ellis County,POINT (-99.59256000000001 38.714684),41668
505,Ellis,Kansas,20,051,Ellis County,POINT (-99.183167 39.06152),43243
506,Hale,Alabama,01,065,Hale County,POINT (-87.548523 32.507603),11123
507,Perry,Alabama,01,105,Perry County,POINT (-87.517059 32.413437),10968
508,Colbert,Alabama,01,033,Colbert County,POINT (-87.794617 34.582726),16465
509,Pratt,Kansas,20,151,Pratt County,POINT (-98.649872 37.744984),36521
510,Pratt,Kansas,20,151,Pratt County,POINT (-98.628845 37.800945),36907
511,Pratt,Kansas,20,151,Pratt County,POINT (-98.993652 37.606125),35496
512,Bourbon,Kentucky,21,017,Bourbon County,POINT (-84.39819300000001 38.229),42299
513,Bourbon,Kentucky,21,017,Bourbon County,POINT (-84.355042 38.205368),42207
514,Bourbon,Kentucky,21,017,Bourbon County,POINT (-84.361847 38.168804),42026
515,Rutherford,Tennessee,47,149,Rutherford County,POINT (-86.38568100000001 35.652866),24019
516,Cook,Georgia,13,075,Cook County,POINT (-83.466888 31.319164),9668
517,Lane,Kansas,20,101,Lane County,POINT (-100.258911 38.392899),40188
518,Harper,Oklahoma,40,059,Harper County,POINT (-99.805817 36.766815),29063
519,Harper,Oklahoma,40,059,Harper County,POINT (-99.737976 36.787815),29208
520,Harper,Oklahoma,40,059,Harper County,POINT (-99.80255099999999 36.711643),28549
521,Piatt,Illinois,17,147,Piatt County,POINT (-88.516785 40.047611),50036
522,Piatt,Illinois,17,147,Piatt County,POINT (-88.595367 40.202206),51094
523,Piatt,Illinois,17,147,Piatt County,POINT (-88.47219800000001 40.212044),51273
524,Crosby,Texas,48,107,Crosby County,POINT (-101.203674 33.581066),12702
525,Crosby,Texas,48,107,Crosby County,POINT (-101.064545 33.771339),13062
526,Crosby,Texas,48,107,Crosby County,POINT (-101.089264 33.806618),13137
527,Clark,Idaho,16,033,Clark County,POINT (-112.967621 44.183056),108085
528,Kossuth,Iowa,19,109,Kossuth County,POINT (-93.996948 43.158855),82534
529,Kossuth,Iowa,19,109,Kossuth County,POINT (-93.97210699999999 43.139786),82305
530,Kossuth,Iowa,19,109,Kossuth County,POINT (-94.268158 43.47998),86955
531,Burke,North Dakota,38,013,Burke County,POINT (-102.719727 48.838535),123890
532,Burke,North Dakota,38,013,Burke County,POINT (-102.712646 48.782925),123655
533,Burke,North Dakota,38,013,Burke County,POINT (-102.372681 48.782612),123594
534,Durham,North Carolina,37,063,Durham County,POINT (-78.946442 36.225143),35839
535,Harrison,Iowa,19,085,Harrison County,POINT (-95.838531 41.577576),63538
536,Harrison,Iowa,19,085,Harrison County,POINT (-95.64001500000001 41.539921),63140
537,Harrison,Iowa,19,085,Harrison County,POINT (-95.664856 41.540009),63139
538,Keya Paha,Nebraska,31,103,Keya Paha County,POINT (-99.43637099999999 42.788067),78868
539,Keya Paha,Nebraska,31,103,Keya Paha County,POINT (-99.645905 42.893013),80019
540,Keya Paha,Nebraska,31,103,Keya Paha County,POINT (-99.39001500000001 42.86401),79701
541,Webster,Iowa,19,187,Webster County,POINT (-93.945953 42.432056),74539
542,Pope,Illinois,17,151,Pope County,POINT (-88.573944 37.580711),37046
543,Pope,Illinois,17,151,Pope County,POINT (-88.48123200000001 37.573822),37047
544,Smith,Tennessee,47,159,Smith County,POINT (-86.06073000000001 36.138836),27228
545,Henry,Virginia,51,089,Henry County,POINT (-79.67935199999999 36.819962),38755
546,Jefferson,Iowa,19,101,Jefferson County,POINT (-91.720764 41.12001),59012
547,Jefferson,Iowa,19,101,Jefferson County,POINT (-91.878632 40.977493),57332
548,Jefferson,Iowa,19,101,Jefferson County,POINT (-91.95108 40.998886),57540
549,Lewis and Clark,Montana,30,049,Lewis and Clark County,POINT (-112.623047 47.528736),122697
550,Lewis and Clark,Montana,30,049,Lewis and Clark County,POINT (-112.512604 47.354149),121961
551,Lewis and Clark,Montana,30,049,Lewis and Clark County,POINT (-112.292145 46.814705),119498
552,Duchesne,Utah,49,013,Duchesne County,POINT (-110.400574 40.030781),56827
553,Duchesne,Utah,49,013,Duchesne County,POINT (-110.500214 40.035713),57065
554,Duchesne,Utah,49,013,Duchesne County,POINT (-110.381073 40.052334),57070
555,Alfalfa,Oklahoma,40,003,Alfalfa County,POINT (-98.349396 36.572224),26909
556,Alfalfa,Oklahoma,40,003,Alfalfa County,POINT (-98.32714799999999 36.591156),27062
557,Alfalfa,Oklahoma,40,003,Alfalfa County,POINT (-98.19027699999999 36.612671),27218
558,Delta,Texas,48,119,Delta County,POINT (-95.836151 33.429935),12268
559,Delta,Texas,48,119,Delta County,POINT (-95.59631299999999 33.356308),12132
560,Delta,Texas,48,119,Delta County,POINT (-95.596191 33.374538),12170
561,Trousdale,Tennessee,47,169,Trousdale County,POINT (-86.154419 36.426201),29588
562,Perry,Kentucky,21,193,Perry County,POINT (-83.151489 37.348961),38850
563,Deuel,South Dakota,46,039,Deuel County,POINT (-96.486267 44.870575),104095
564,Deuel,South Dakota,46,039,Deuel County,POINT (-96.615234 44.646423),101693
565,Deuel,South Dakota,46,039,Deuel County,POINT (-96.642059 44.702152),102326
566,Jackson,Oregon,41,029,Jackson County,POINT (-122.575958 42.365803),108851
567,Jackson,Oregon,41,029,Jackson County,POINT (-122.416107 42.308075),108276
568,Jackson,Oregon,41,029,Jackson County,POINT (-122.543182 42.295467),108382
569,Zavala,Texas,48,507,Zavala County,POINT (-99.605225 28.804779),3230
570,Banner,Nebraska,31,007,Banner County,POINT (-103.710754 41.466919),65334
