,NAME,STATE,STATEFP,COUNTYFP,NAMELSAD,POINT,SITE
339,Madison,Missouri,29,123,Madison County,POINT (-90.357178 37.492733),35515
340,Madison,Missouri,29,123,Madison County,POINT (-90.54119900000001 37.521358),35676
341,Nolan,Texas,48,353,Nolan County,POINT (-100.212769 32.135536),9774
342,Nolan,Texas,48,353,Nolan County,POINT (-100.191376 32.136478),9775
343,Nolan,Texas,48,353,Nolan County,POINT (-100.169983 32.13744),9776
344,Wayne,Pennsylvania,42,127,Wayne County,POINT (-75.457825 41.241627),83094
345,Wayne,Pennsylvania,42,127,Wayne County,POINT (-75.43392900000001 41.236912),83095
346,Wayne,Pennsylvania,42,127,Wayne County,POINT (-75.427643 41.254879),83349
347,Saratoga,New York,36,091,Saratoga County,POINT (-73.98355100000001 43.199306),107840
348,Brazos,Texas,48,041,Brazos County,POINT (-96.26226800000001 30.690655),7643
349,Marshall,Oklahoma,40,095,Marshall County,POINT (-96.894226 34.137814),13667
350,Marshall,Oklahoma,40,095,Marshall County,POINT (-96.96069300000001 34.155453),13730
351,Marshall,Oklahoma,40,095,Marshall County,POINT (-96.93862900000001 34.15567),13731
352,Allegany,Maryland,24,001,Allegany County,POINT (-78.971649 39.629532),57023
353,Allegany,Maryland,24,001,Allegany County,POINT (-78.922668 39.716179),58041
354,Allegany,Maryland,24,001,Allegany County,POINT (-78.880707 39.690208),57869
355,Wetzel,West Virginia,54,103,Wetzel County,POINT (-80.694458 39.711845),54877
356,Jackson,Wisconsin,55,053,Jackson County,POINT (-91.043396 44.557442),101956
357,Jackson,Wisconsin,55,053,Jackson County,POINT (-91.01406900000001 44.593468),102363
358,Jackson,Wisconsin,55,053,Jackson County,POINT (-90.987976 44.592312),102364
359,Clatsop,,41,007,Clatsop County,POINT (-123.995087 45.797493),124313
360,Clatsop,,41,007,Clatsop County,POINT (-124.013397 45.832504),124404
361,Clatsop,,41,007,Clatsop County,POINT (-123.990631 45.89777),124519
362,Lewis,Washington,53,041,Lewis County,POINT (-122.285278 46.412991),124739
363,Lewis,Washington,53,041,Lewis County,POINT (-122.217224 46.448627),124793
364,Lewis,Washington,53,041,Lewis County,POINT (-122.353882 46.43623),124841
365,Allegany,New York,36,003,Allegany County,POINT (-77.788544 42.016254),87810
366,Allegany,New York,36,003,Allegany County,POINT (-78.013672 42.035637),87545
367,Allegany,New York,36,003,Allegany County,POINT (-77.989288 42.03149),87546
368,Cedar,Iowa,19,031,Cedar County,POINT (-91.328796 41.717625),66430
369,Cedar,Iowa,19,031,Cedar County,POINT (-91.34783899999999 41.792923),67492
370,Cedar,Iowa,19,031,Cedar County,POINT (-91.243866 41.844223),68364
371,Orange,Indiana,18,117,Orange County,POINT (-86.34008799999999 38.562813),42829
372,DeKalb,Georgia,13,089,DeKalb County,POINT (-84.069641 33.750824),14724
373,Pickens,Georgia,13,227,Pickens County,POINT (-84.531128 34.416519),17502
374,Chouteau,Montana,30,015,Chouteau County,POINT (-109.870255 47.526714),121284
375,Chouteau,Montana,30,015,Chouteau County,POINT (-110.568207 47.517792),121589
376,Chouteau,Montana,30,015,Chouteau County,POINT (-110.432587 47.534561),121590
377,Brown,Nebraska,31,017,Brown County,POINT (-100.014954 42.712402),78140
378,Brown,Nebraska,31,017,Brown County,POINT (-100.167969 42.725281),78394
379,Brown,Nebraska,31,017,Brown County,POINT (-100.14267 42.726254),78395
380,Campbell,Tennessee,47,013,Campbell County,POINT (-84.25747699999999 36.20031),29471
381,Campbell,Tennessee,47,013,Campbell County,POINT (-84.366882 36.23188),29591
382,Campbell,Tennessee,47,013,Campbell County,POINT (-84.273376 36.23938),29715
383,Franklin,North Carolina,37,069,Franklin County,POINT (-78.298706 36.204063),36552
384,Baltimore,,24,510,Baltimore city,POINT (-76.53707900000001 39.212383),57259
385,Baltimore,,24,510,Baltimore city,POINT (-76.571991 39.25724),57695
386,Lyon,Kansas,20,111,Lyon County,POINT (-96.34103399999999 38.222336),39149
387,Lyon,Kansas,20,111,Lyon County,POINT (-96.317505 38.222416),39150
388,Lyon,Kansas,20,111,Lyon County,POINT (-96.34112500000001 38.240818),39245
389,Carroll,Iowa,19,027,Carroll County,POINT (-94.78930699999999 41.868256),67196
390,Carroll,Iowa,19,027,Carroll County,POINT (-94.78894 41.886841),67472
391,Carroll,Iowa,19,027,Carroll County,POINT (-94.788544 41.905422),67757
392,Tensas,Louisiana,22,107,Tensas Parish,POINT (-91.54949999999999 31.834015),9376
393,Monroe,Tennessee,47,123,Monroe County,POINT (-84.262756 35.291355),23204
394,Hamilton,Kansas,20,075,Hamilton County,POINT (-101.582428 37.866104),37965
395,Hamilton,Kansas,20,075,Hamilton County,POINT (-101.794067 37.872726),38071
396,Pocahontas,Iowa,19,151,Pocahontas County,POINT (-94.800049 42.575081),75814
397,Pocahontas,Iowa,19,151,Pocahontas County,POINT (-94.77478000000001 42.574802),75815
398,Pocahontas,Iowa,19,151,Pocahontas County,POINT (-94.749512 42.574524),75816
399,Gem,Idaho,16,045,Gem County,POINT (-116.402679 43.863903),109758
400,Independence,Arkansas,05,063,Independence County,POINT (-91.80255099999999 35.71994),22189
401,Lonoke,Arkansas,05,085,Lonoke County,POINT (-91.74157700000001 34.579136),15244
402,Newton,Indiana,18,111,Newton County,POINT (-87.344849 40.759205),57988
403,Newton,Indiana,18,111,Newton County,POINT (-87.32049600000001 40.757198),57989
404,Newton,Indiana,18,111,Newton County,POINT (-87.296143 40.755184),57990
405,Franklin,Georgia,13,119,Franklin County,POINT (-83.11261 34.329575),18213
406,Hendry,Florida,12,051,Hendry County,POINT (-80.893646 26.709553),2088
407,Taliaferro,Georgia,13,265,Taliaferro County,POINT (-82.993256 33.462364),14352
408,Jefferson,Texas,48,245,Jefferson County,POINT (-94.316345 29.613548),5143
409,Jefferson,Texas,48,245,Jefferson County,POINT (-94.29568500000001 29.613174),5144
410,Jefferson,Texas,48,245,Jefferson County,POINT (-94.275024 29.612793),5145
411,Meagher,Montana,30,059,Meagher County,POINT (-111.168762 46.569225),117620
412,Meagher,Montana,30,059,Meagher County,POINT (-111.173874 46.587517),117687
413,Meagher,Montana,30,059,Meagher County,POINT (-111.23735 46.617077),117837
414,La Plata,Colorado,08,067,La Plata County,POINT (-108.28389 37.102802),36985
415,La Plata,Colorado,08,067,La Plata County,POINT (-108.261047 37.105606),36986
416,La Plata,Colorado,08,067,La Plata County,POINT (-108.310272 37.118191),37108
417,Bell,Texas,48,027,Bell County,POINT (-97.549622 31.021225),8197
418,Bell,Texas,48,027,Bell County,POINT (-97.447266 31.167465),8498
419,Bell,Texas,48,027,Bell County,POINT (-97.426147 31.167793),8499
420,Kemper,Mississippi,28,069,Kemper County,POINT (-88.369598 32.906204),11882
421,Clark,Arkansas,05,019,Clark County,POINT (-93.06332399999999 33.878014),13132
422,Klamath,Oregon,41,035,Klamath County,POINT (-121.553375 43.404259),112548
423,Klamath,Oregon,41,035,Klamath County,POINT (-121.529053 43.410088),112549
424,Klamath,Oregon,41,035,Klamath County,POINT (-121.504715 43.415924),112550
425,Oswego,New York,36,075,Oswego County,POINT (-76.04373200000001 43.58168),107746
426,Oswego,New York,36,075,Oswego County,POINT (-76.12442 43.654148),107981
427,Oswego,New York,36,075,Oswego County,POINT (-76.225494 43.211887),105166
428,Cherokee,Alabama,01,019,Cherokee County,POINT (-85.548157 34.495106),17273
429,Bandera,Texas,48,019,Bandera County,POINT (-99.163116 29.880295),5767
430,Bandera,Texas,48,019,Bandera County,POINT (-99.40469400000001 29.727783),5513
431,Bandera,Texas,48,019,Bandera County,POINT (-99.426239 29.744961),5562
432,Rosebud,Montana,30,087,Rosebud County,POINT (-106.665665 45.304165),110139
433,Rosebud,Montana,30,087,Rosebud County,POINT (-106.639404 45.306641),110140
434,Rosebud,Montana,30,087,Rosebud County,POINT (-106.642914 45.325104),110240
435,Union,New Mexico,35,059,Union County,POINT (-103.083618 36.403011),27289
436,Union,New Mexico,35,059,Union County,POINT (-103.085632 36.421349),27431
437,Union,New Mexico,35,059,Union County,POINT (-103.087646 36.439671),27609
438,Schoolcraft,Michigan,26,153,Schoolcraft County,POINT (-86.479309 45.950211),112606
439,Schoolcraft,Michigan,26,153,Schoolcraft County,POINT (-86.476135 45.968708),112696
440,Schoolcraft,Michigan,26,153,Schoolcraft County,POINT (-86.449524 45.966496),112697
441,Ulster,New York,36,111,Ulster County,POINT (-74.346039 41.690434),91685
442,Ulster,New York,36,111,Ulster County,POINT (-74.362244 41.92524),94375
443,Ulster,New York,36,111,Ulster County,POINT (-74.346283 42.037689),95991
444,Camden,New Jersey,34,007,Camden County,POINT (-75.131653 39.928413),69232
445,Camden,New Jersey,34,007,Camden County,POINT (-74.903778 39.651188),66023
446,Camden,New Jersey,34,007,Camden County,POINT (-74.897522 39.669075),66280
447,Jersey,Illinois,17,083,Jersey County,POINT (-90.435181 38.997421),43448
448,Jersey,Illinois,17,083,Jersey County,POINT (-90.433502 39.015884),43544
449,Jersey,Illinois,17,083,Jersey County,POINT (-90.409729 39.014599),43545
450,Hanover,Virginia,51,085,Hanover County,POINT (-77.428101 37.745392),44895
451,Wallace,Kansas,20,199,Wallace County,POINT (-101.526306 38.832569),42651
452,Alger,Michigan,26,003,Alger County,POINT (-86.17511 46.600227),115376
453,Alger,,26,003,Alger County,POINT (-86.46914700000001 46.793587),116129
454,Alger,,26,003,Alger County,POINT (-86.442139 46.791378),116130
455,Fulton,Arkansas,05,049,Fulton County,POINT (-91.98535200000001 36.42691),26160
456,Hidalgo,Texas,48,215,Hidalgo County,POINT (-98.535065 26.349251),775
457,Hidalgo,Texas,48,215,Hidalgo County,POINT (-98.51535 26.349804),776
458,Hidalgo,Texas,48,215,Hidalgo County,POINT (-98.31134 26.143227),495
459,Robeson,North Carolina,37,155,Robeson County,POINT (-79.227844 34.454758),22701
460,Robeson,North Carolina,37,155,Robeson County,POINT (-79.200104 34.562134),23300
461,Robeson,North Carolina,37,155,Robeson County,POINT (-79.217224 34.583836),23388
462,Newaygo,Michigan,26,123,Newaygo County,POINT (-86.037567 43.303703),90575
463,Newaygo,Michigan,26,123,Newaygo County,POINT (-86.01217699999999 43.301388),90576
464,Newaygo,Michigan,26,123,Newaygo County,POINT (-86.03439299999999 43.322174),90787
465,Morrow,Oregon,41,049,Morrow County,POINT (-119.989243 45.540333),119820
466,Morrow,Oregon,41,049,Morrow County,POINT (-119.997101 45.558132),119891
467,Morrow,Oregon,41,049,Morrow County,POINT (-119.987381 45.599236),120031
468,Todd,Minnesota,27,153,Todd County,POINT (-94.99728399999999 45.835945),110398
469,Todd,Minnesota,27,153,Todd County,POINT (-94.970551 45.835709),110399
470,Todd,Minnesota,27,153,Todd County,POINT (-94.943817 45.835468),110400
471,Logan,Arkansas,05,083,Logan County,POINT (-93.632019 35.211723),18621
472,Lincoln,North Carolina,37,109,Lincoln County,POINT (-81.131409 35.53318),27360
473,Miller,Arkansas,05,091,Miller County,POINT (-93.958466 33.390106),12243
474,Miller,Arkansas,05,091,Miller County,POINT (-93.887817 33.55275),12487
475,Orange,Florida,12,095,Orange County,POINT (-81.644806 28.479958),5128
476,San Juan,Colorado,08,111,San Juan County,POINT (-107.71524 37.693275),39708
477,Franklin,Idaho,16,041,Franklin County,POINT (-112.037415 42.119431),84127
478,Carroll,Georgia,13,045,Carroll County,POINT (-84.916473 33.594696),14013
479,Riley,Kansas,20,161,Riley County,POINT (-96.58532700000001 39.201553),43696
480,Riley,Kansas,20,161,Riley County,POINT (-96.44122299999999 39.09119),43161
481,Schleicher,Texas,48,413,Schleicher County,POINT (-100.788818 30.875038),8109
482,Schleicher,Texas,48,413,Schleicher County,POINT (-100.767822 30.876125),8110
483,Schleicher,Texas,48,413,Schleicher County,POINT (-100.746826 30.877182),8111
484,Russell,Virginia,51,167,Russell County,POINT (-81.871674 36.969818),37673
485,Caldwell,North Carolina,37,027,Caldwell County,POINT (-81.581085 36.086285),31431
486,Madison,Idaho,16,065,Madison County,POINT (-111.619446 43.717854),103479
487,Madison,Idaho,16,065,Madison County,POINT (-111.578857 43.761604),103871
488,Madison,Idaho,16,065,Madison County,POINT (-111.608826 43.871208),104909
489,Warrick,Indiana,18,173,Warrick County,POINT (-87.38784800000001 38.043175),39910
490,Warrick,Indiana,18,173,Warrick County,POINT (-87.40863 38.063522),39986
491,Warrick,Indiana,18,173,Warrick County,POINT (-87.36199999999999 38.059555),39988
492,Adair,Kentucky,21,001,Adair County,POINT (-85.47680699999999 37.043587),34974
493,Gallatin,Kentucky,21,077,Gallatin County,POINT (-84.97631800000001 38.72287),44287
494,Harrison,Kentucky,21,097,Harrison County,POINT (-84.21719400000001 38.432281),43274
495,Sagadahoc,Maine,23,023,Sagadahoc County,POINT (-69.754272 43.844948),114980
496,Sweet Grass,Montana,30,097,Sweet Grass County,POINT (-109.556183 45.843876),113663
497,Sweet Grass,Montana,30,097,Sweet Grass County,POINT (-109.451172 45.969696),114196
498,Sweet Grass,Montana,30,097,Sweet Grass County,POINT (-109.508514 45.981819),114292
499,Grayson,Texas,48,181,Grayson County,POINT (-96.55856300000001 33.610821),12538
500,Grayson,Texas,48,181,Grayson County,POINT (-96.58062700000001 33.628937),12571
501,Grayson,Texas,48,181,Grayson County,POINT (-96.558716 33.629051),12572
502,Greene,Pennsylvania,42,059,Greene County,POINT (-80.298126 40.011074),58880
503,Ellis,Kansas,20,051,Ellis County,POINT (-99.17654400000001 38.932079),42652
504,Ellis,Kansas,20,051,Ellis County,POINT (-99.152771 38.932808),42653
505,Ellis,Kansas,20,051,Ellis County,POINT (-99.128998 38.933533),42654
506,Hale,Alabama,01,065,Hale County,POINT (-87.548523 32.507603),11123
507,Perry,Alabama,01,105,Perry County,POINT (-87.517059 32.413437),10968
508,Colbert,Alabama,01,033,Colbert County,POINT (-87.794617 34.582726),16465
509,Pratt,Kansas,20,151,Pratt County,POINT (-98.993652 37.606125),35496
510,Pratt,Kansas,20,151,Pratt County,POINT (-98.67242400000001 37.725922),36384
511,Pratt,Kansas,20,151,Pratt County,POINT (-98.649109 37.726543),36385
512,Bourbon,Kentucky,21,017,Bourbon County,POINT (-84.209473 38.095116),41711
513,Bourbon,Kentucky,21,017,Bourbon County,POINT (-84.186279 38.092415),41712
514,Bourbon,Kentucky,21,017,Bourbon County,POINT (-84.345428 38.129562),41813
515,Rutherford,Tennessee,47,149,Rutherford County,POINT (-86.38568100000001 35.652866),24019
516,Cook,Georgia,13,075,Cook County,POINT (-83.466888 31.319164),9668
517,Lane,Kansas,20,101,Lane County,POINT (-100.258911 38.392899),40188
518,Harper,Oklahoma,40,059,Harper County,POINT (-99.521118 36.611404),27488
519,Harper,Oklahoma,40,059,Harper County,POINT (-99.545044 36.628975),27671
520,Harper,Oklahoma,40,059,Harper County,POINT (-99.522156 36.629787),27672
521,Piatt,Illinois,17,147,Piatt County,POINT (-88.630707 40.111588),50381
522,Piatt,Illinois,17,147,Piatt County,POINT (-88.569519 40.014141),49825
523,Piatt,Illinois,17,147,Piatt County,POINT (-88.54541 40.012417),49826
524,Crosby,Texas,48,107,Crosby County,POINT (-101.385803 33.662434),12852
525,Crosby,Texas,48,107,Crosby County,POINT (-101.203674 33.581066),12702
526,Crosby,Texas,48,107,Crosby County,POINT (-101.181824 33.582245),12703
527,Clark,Idaho,16,033,Clark County,POINT (-112.967621 44.183056),108085
528,Kossuth,Iowa,19,109,Kossuth County,POINT (-94.22933999999999 43.069786),81384
529,Kossuth,Iowa,19,109,Kossuth County,POINT (-94.20388800000001 43.06937),81385
530,Kossuth,Iowa,19,109,Kossuth County,POINT (-94.37854 43.202389),82989
531,Burke,North Dakota,38,013,Burke County,POINT (-102.541992 48.549595),122862
532,Burke,North Dakota,38,013,Burke County,POINT (-102.345886 48.560074),122863
533,Burke,North Dakota,38,013,Burke County,POINT (-102.317841 48.561543),122864
534,Durham,North Carolina,37,063,Durham County,POINT (-78.946442 36.225143),35839
535,Harrison,Iowa,19,085,Harrison County,POINT (-95.86340300000001 41.559032),63349
536,Harrison,Iowa,19,085,Harrison County,POINT (-95.838593 41.558998),63350
537,Harrison,Iowa,19,085,Harrison County,POINT (-95.863373 41.577614),63537
538,Keya Paha,Nebraska,31,103,Keya Paha County,POINT (-99.51236 42.785645),78865
539,Keya Paha,Nebraska,31,103,Keya Paha County,POINT (-99.48703 42.786457),78866
540,Keya Paha,Nebraska,31,103,Keya Paha County,POINT (-99.46169999999999 42.787266),78867
541,Webster,Iowa,19,187,Webster County,POINT (-93.945953 42.432056),74539
542,Pope,Illinois,17,151,Pope County,POINT (-88.573944 37.580711),37046
543,Pope,Illinois,17,151,Pope County,POINT (-88.48123200000001 37.573822),37047
544,Smith,Tennessee,47,159,Smith County,POINT (-86.06073000000001 36.138836),27228
545,Henry,Virginia,51,089,Henry County,POINT (-79.67935199999999 36.819962),38755
546,Jefferson,Iowa,19,101,Jefferson County,POINT (-91.720764 41.12001),59012
547,Jefferson,Iowa,19,101,Jefferson County,POINT (-91.74408 41.139549),59238
548,Jefferson,Iowa,19,101,Jefferson County,POINT (-91.719452 41.138557),59239
549,Lewis and Clark,Montana,30,049,Lewis and Clark County,POINT (-111.529114 46.767895),118894
550,Lewis and Clark,Montana,30,049,Lewis and Clark County,POINT (-111.561035 46.782581),118962
551,Lewis and Clark,Montana,30,049,Lewis and Clark County,POINT (-111.534348 46.786182),118963
552,Duchesne,Utah,49,013,Duchesne County,POINT (-110.348785 39.811893),54319
553,Duchesne,Utah,49,013,Duchesne County,POINT (-110.39624 40.012543),56592
554,Duchesne,Utah,49,013,Duchesne County,POINT (-110.372437 40.015858),56593
555,Alfalfa,Oklahoma,40,003,Alfalfa County,POINT (-98.32513400000001 36.535973),26576
556,Alfalfa,Oklahoma,40,003,Alfalfa County,POINT (-98.302246 36.536507),26577
557,Alfalfa,Oklahoma,40,003,Alfalfa County,POINT (-98.279358 36.537022),26578
558,Delta,Texas,48,119,Delta County,POINT (-95.618134 33.356396),12131
559,Delta,Texas,48,119,Delta County,POINT (-95.59631299999999 33.356308),12132
560,Delta,Texas,48,119,Delta County,POINT (-95.596191 33.374538),12170
561,Trousdale,Tennessee,47,169,Trousdale County,POINT (-86.154419 36.426201),29588
562,Perry,Kentucky,21,193,Perry County,POINT (-83.151489 37.348961),38850
563,Deuel,South Dakota,46,039,Deuel County,POINT (-96.826294 44.756832),102914
564,Deuel,South Dakota,46,039,Deuel County,POINT (-96.800049 44.757023),102915
565,Deuel,South Dakota,46,039,Deuel County,POINT (-96.852814 44.775265),103122
566,Jackson,Oregon,41,029,Jackson County,POINT (-122.888733 42.068947),107755
567,Jackson,Oregon,41,029,Jackson County,POINT (-122.416107 42.308075),108276
568,Jackson,Oregon,41,029,Jackson County,POINT (-122.368515 42.32011),108277
569,Zavala,Texas,48,507,Zavala County,POINT (-99.605225 28.804779),3230
570,Banner,Nebraska,31,007,Banner County,POINT (-103.969788 41.54121),66622
571,Banner,Nebraska,31,007,Banner County,POINT (-103.945099 41.543056),66623
